time,open,high,low,close,"SOY1!, BMFBOVESPA: Open","SOY1!, BMFBOVESPA: High","SOY1!, BMFBOVESPA: Low","SOY1!, BMFBOVESPA: Close","SOJ.ROS1!, MATBAROFEX: Open","SOJ.ROS1!, MATBAROFEX: High","SOJ.ROS1!, MATBAROFEX: Low","SOJ.ROS1!, MATBAROFEX: Close","TGSB1!*JPYUSD, TOCOM: Open","TGSB1!*JPYUSD, TOCOM: High","TGSB1!*JPYUSD, TOCOM: Low","TGSB1!*JPYUSD, TOCOM: Close",Commercials long,Commercials short,Commercials net,Large Speculators long,Large Speculators short,Large Speculators net,Small Speculators long,Small Speculators short,Small Speculators net,MA,Smoothing Line,Volume,Volume MA,OI,Commercials long,Commercials short,Commercials net,Large Speculators long,Large Speculators short,Large Speculators net,Small Speculators long,Small Speculators short,Small Speculators net
2022-01-13T01:00:00Z,1399,1399,1370.75,1377,474,489.2,474,489.2,389,389,385,387,558.2080000000001,561.3439999999999,558.016,560.32,350999,-455895,-104896,181722,-43450,138272,49108,-82484,-33376,NaN,NaN,NaN,NaN,NaN,350999,-455895,-104896,181722,-43450,138272,49108,-82484,-33376
2022-01-14T01:00:00Z,1376.75,1380,1363.75,1369.75,474,489.2,474,489.2,388,391,388,391,560.448,563.84,560.192,560.256,350999,-455895,-104896,181722,-43450,138272,49108,-82484,-33376,NaN,NaN,NaN,NaN,NaN,350999,-455895,-104896,181722,-43450,138272,49108,-82484,-33376
2022-01-17T01:00:00Z,1360,1368.75,1349.75,1362,474,490.8,474,490.8,388,389.5,387,388,558.08,559.104,556.288,558.4,363536,-455734,-92198,179661,-51646,128015,46718,-82535,-35817,NaN,NaN,NaN,NaN,NaN,363536,-455734,-92198,179661,-51646,128015,46718,-82535,-35817
2022-01-19T01:00:00Z,1363.5,1392.5,1363.5,1391.5,474,494,474,494,389,397,389,397,558.4,560.32,557.6320000000001,559.744,363536,-455734,-92198,179661,-51646,128015,46718,-82535,-35817,NaN,NaN,NaN,NaN,NaN,363536,-455734,-92198,179661,-51646,128015,46718,-82535,-35817
2022-01-20T01:00:00Z,1388.25,1429.5,1387.5,1424.5,474,499,474,499,399,402,398,400,559.68,561.472,558.848,560.768,363536,-455734,-92198,179661,-51646,128015,46718,-82535,-35817,NaN,NaN,NaN,NaN,NaN,363536,-455734,-92198,179661,-51646,128015,46718,-82535,-35817
2022-01-21T01:00:00Z,1420,1426,1405.25,1415,474,505.6,474,505.6,392,392,389,390,560.768,563.264,560.704,562.7520000000001,363536,-455734,-92198,179661,-51646,128015,46718,-82535,-35817,NaN,NaN,NaN,NaN,NaN,363536,-455734,-92198,179661,-51646,128015,46718,-82535,-35817
2022-01-24T01:00:00Z,1419.5,1423.75,1382.5,1403.5,474,513,474,513,387,387,382,383,562.88,563.904,561.3439999999999,561.3439999999999,363536,-455734,-92198,179661,-51646,128015,46718,-82535,-35817,NaN,NaN,NaN,NaN,NaN,363536,-455734,-92198,179661,-51646,128015,46718,-82535,-35817
2022-01-25T01:00:00Z,1405,1413.75,1393.25,1406.5,474,520,474,520,381,382.6,381,382.6,561.5360000000001,562.944,560.704,561.92,367156,-479955,-112799,197316,-48444,148872,49857,-85930,-36073,NaN,NaN,NaN,NaN,NaN,367156,-479955,-112799,197316,-48444,148872,49857,-85930,-36073
2022-01-26T01:00:00Z,1405.75,1443.75,1393.75,1438.25,474,526.4,474,526.4,383,389,383,389,561.92,562.432,558.016,558.016,367156,-479955,-112799,197316,-48444,148872,49857,-85930,-36073,NaN,NaN,NaN,NaN,NaN,367156,-479955,-112799,197316,-48444,148872,49857,-85930,-36073
2022-01-27T01:00:00Z,1436,1456.5,1428.5,1446,474,532.6,474,532.6,390,390,390,390,558.2080000000001,558.976,554.24,554.624,367156,-479955,-112799,197316,-48444,148872,49857,-85930,-36073,NaN,NaN,NaN,NaN,NaN,367156,-479955,-112799,197316,-48444,148872,49857,-85930,-36073
2022-01-28T01:00:00Z,1446.5,1479,1441.5,1471.75,474,538,474,538,395,397.5,395,397,554.688,555.84,553.28,555.264,367156,-479955,-112799,197316,-48444,148872,49857,-85930,-36073,NaN,NaN,NaN,NaN,NaN,367156,-479955,-112799,197316,-48444,148872,49857,-85930,-36073
2022-01-31T01:00:00Z,1474,1496.75,1473.5,1490.75,474,543,474,543,399,399,399,399,555.072,556.8,553.728,555.648,367156,-479955,-112799,197316,-48444,148872,49857,-85930,-36073,NaN,NaN,NaN,NaN,NaN,367156,-479955,-112799,197316,-48444,148872,49857,-85930,-36073
2022-02-01T01:00:00Z,1490,1539,1485,1529.5,474,547.8,474,547.8,404,405,404,405,555.9680000000001,558.592,555.648,557.952,374270,-529847,-155577,235972,-42599,193373,50921,-88717,-37796,NaN,NaN,NaN,NaN,NaN,374270,-529847,-155577,235972,-42599,193373,50921,-88717,-37796
2022-02-02T01:00:00Z,1528,1564,1526,1546,474,553,474,553,408,408,404.5,404.5,557.888,560.5120000000001,557.504,559.104,374270,-529847,-155577,235972,-42599,193373,50921,-88717,-37796,NaN,NaN,NaN,NaN,NaN,374270,-529847,-155577,235972,-42599,193373,50921,-88717,-37796
2022-02-03T01:00:00Z,1544,1560,1529,1541.25,474,558.2,474,558.2,405,405,405,405,559.616,559.744,556.416,556.416,374270,-529847,-155577,235972,-42599,193373,50921,-88717,-37796,NaN,NaN,NaN,NaN,NaN,374270,-529847,-155577,235972,-42599,193373,50921,-88717,-37796
2022-02-04T01:00:00Z,1544.5,1560.25,1532,1556.5,474,563,474,563,410,410.5,410,410,556.416,557.504,554.496,555.392,374270,-529847,-155577,235972,-42599,193373,50921,-88717,-37796,NaN,NaN,NaN,NaN,NaN,374270,-529847,-155577,235972,-42599,193373,50921,-88717,-37796
2022-02-07T01:00:00Z,1571,1589.5,1565.25,1584.75,474,567.6,474,567.6,413.5,413.5,413.5,413.5,555.2,556.864,554.7520000000001,555.904,374270,-529847,-155577,235972,-42599,193373,50921,-88717,-37796,NaN,NaN,NaN,NaN,NaN,374270,-529847,-155577,235972,-42599,193373,50921,-88717,-37796
2022-02-08T01:00:00Z,1585,1586.5,1559,1568.75,474,571.8,474,571.8,413,414,413,413.8,555.9680000000001,556.224,553.6,553.7919999999999,378830,-554910,-176080,255224,-45494,209730,55648,-89298,-33650,NaN,NaN,NaN,NaN,NaN,378830,-554910,-176080,255224,-45494,209730,55648,-89298,-33650
2022-02-09T01:00:00Z,1570.5,1599.5,1566.5,1594,474,575.4,474,575.4,415,420,415,420,553.7919999999999,554.88,553.3439999999999,553.856,378830,-554910,-176080,255224,-45494,209730,55648,-89298,-33650,NaN,NaN,NaN,NaN,NaN,378830,-554910,-176080,255224,-45494,209730,55648,-89298,-33650
2022-02-10T01:00:00Z,1594.75,1633,1565.5,1573,474,578.6,474,578.6,420,420,419,419,553.92,554.1120000000001,550.2080000000001,551.552,378830,-554910,-176080,255224,-45494,209730,55648,-89298,-33650,NaN,NaN,NaN,NaN,NaN,378830,-554910,-176080,255224,-45494,209730,55648,-89298,-33650
2022-02-11T01:00:00Z,1573,1594.75,1563.5,1585.75,474,580.8,474,580.8,423,426,423,424,NaN,NaN,NaN,NaN,378830,-554910,-176080,255224,-45494,209730,55648,-89298,-33650,NaN,NaN,NaN,NaN,NaN,378830,-554910,-176080,255224,-45494,209730,55648,-89298,-33650
2022-02-14T01:00:00Z,1589.75,1602.5,1555.75,1574.5,474,582.8,474,582.8,420,423,420,423,554.496,556.416,552.96,553.7919999999999,378830,-554910,-176080,255224,-45494,209730,55648,-89298,-33650,NaN,NaN,NaN,NaN,NaN,378830,-554910,-176080,255224,-45494,209730,55648,-89298,-33650
2022-02-15T01:00:00Z,1573.25,1581,1546.25,1554.75,474,584.4,474,584.4,420,422,420,422,553.7919999999999,555.2,552.4480000000001,553.5360000000001,375676,-562114,-186438,261666,-44934,216732,56797,-87091,-30294,NaN,NaN,NaN,NaN,NaN,375676,-562114,-186438,261666,-44934,216732,56797,-87091,-30294
2022-02-16T01:00:00Z,1557.25,1593.25,1551.5,1590.25,496,520,496,520,426,428,426,426.5,553.216,554.688,552.832,554.176,375676,-562114,-186438,261666,-44934,216732,56797,-87091,-30294,NaN,NaN,NaN,NaN,NaN,375676,-562114,-186438,261666,-44934,216732,56797,-87091,-30294
2022-02-17T01:00:00Z,1589,1609.75,1579.75,1594.25,496,520,496,520,427,429,427,428.5,554.176,557.184,554.048,556.8,375676,-562114,-186438,261666,-44934,216732,56797,-87091,-30294,NaN,NaN,NaN,NaN,NaN,375676,-562114,-186438,261666,-44934,216732,56797,-87091,-30294
2022-02-18T01:00:00Z,1594,1611,1590,1603.5,496,520,496,520,415.5,415.5,415.5,415.5,556.6719999999999,557.504,555.2,555.9680000000001,375676,-562114,-186438,261666,-44934,216732,56797,-87091,-30294,NaN,NaN,NaN,NaN,NaN,375676,-562114,-186438,261666,-44934,216732,56797,-87091,-30294
2022-02-21T01:00:00Z,1610.25,1641,1603.5,1641,496,578.6,496,578.6,419,419,419,419,557.6320000000001,558.9119999999999,555.392,555.9680000000001,354837,-551592,-196755,274012,-47548,226464,57443,-87152,-29709,NaN,NaN,NaN,NaN,NaN,354837,-551592,-196755,274012,-47548,226464,57443,-87152,-29709
2022-02-23T01:00:00Z,1636.25,1675,1636,1670,496,610.4,496,610.4,426,434,426,434,NaN,NaN,NaN,NaN,354837,-551592,-196755,274012,-47548,226464,57443,-87152,-29709,NaN,NaN,NaN,NaN,NaN,354837,-551592,-196755,274012,-47548,226464,57443,-87152,-29709
2022-02-24T01:00:00Z,1671,1759.25,1648.25,1652.75,496,643.8,496,643.8,432.5,435,432.5,435,556.416,559.296,553.28,553.728,354837,-551592,-196755,274012,-47548,226464,57443,-87152,-29709,NaN,NaN,NaN,NaN,NaN,354837,-551592,-196755,274012,-47548,226464,57443,-87152,-29709
2022-02-25T01:00:00Z,1654,1670,1579,1583.25,496,639.4,496,639.4,420,421.1,420,421.1,553.6640000000001,555.712,552.8960000000001,553.7919999999999,354837,-551592,-196755,274012,-47548,226464,57443,-87152,-29709,NaN,NaN,NaN,NaN,NaN,354837,-551592,-196755,274012,-47548,226464,57443,-87152,-29709
2022-02-28T01:00:00Z,1629.5,1655,1613,1638.75,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,553.7919999999999,557.12,552.832,556.544,354837,-551592,-196755,274012,-47548,226464,57443,-87152,-29709,NaN,NaN,NaN,NaN,NaN,354837,-551592,-196755,274012,-47548,226464,57443,-87152,-29709
2022-03-01T01:00:00Z,1641.5,1697.5,1641.5,1688,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,556.544,557.888,555.2,556.736,328781,-518014,-189233,264899,-45992,218907,50659,-80333,-29674,NaN,NaN,NaN,NaN,NaN,328781,-518014,-189233,264899,-45992,218907,50659,-80333,-29674
2022-03-02T01:00:00Z,1694,1697,1650.25,1666.25,496,671,496,671,442,442,442,442,556.928,557.44,553.28,553.856,328781,-518014,-189233,264899,-45992,218907,50659,-80333,-29674,NaN,NaN,NaN,NaN,NaN,328781,-518014,-189233,264899,-45992,218907,50659,-80333,-29674
2022-03-03T01:00:00Z,1669.75,1699,1665.5,1671.5,496,674,496,674,450,450,450,450,553.856,554.624,552.704,554.176,328781,-518014,-189233,264899,-45992,218907,50659,-80333,-29674,NaN,NaN,NaN,NaN,NaN,328781,-518014,-189233,264899,-45992,218907,50659,-80333,-29674
2022-03-04T01:00:00Z,1673.75,1688.5,1634.5,1656.75,496,675.2,496,675.2,463.5,463.5,449,449,554.048,558.144,553.984,557.2479999999999,328781,-518014,-189233,264899,-45992,218907,50659,-80333,-29674,NaN,NaN,NaN,NaN,NaN,328781,-518014,-189233,264899,-45992,218907,50659,-80333,-29674
2022-03-07T01:00:00Z,1686.75,1696.75,1654.5,1661.75,496,678.6,496,678.6,450,456,450,456,556.864,558.016,554.304,554.88,328781,-518014,-189233,264899,-45992,218907,50659,-80333,-29674,NaN,NaN,NaN,NaN,NaN,328781,-518014,-189233,264899,-45992,218907,50659,-80333,-29674
2022-03-08T01:00:00Z,1660,1706.5,1649.75,1689.75,496,689.8,496,689.8,468,468,468,468,554.496,555.072,552.768,553.216,330997,-520216,-189219,263044,-46467,216577,48509,-75867,-27358,NaN,NaN,NaN,NaN,NaN,330997,-520216,-189219,263044,-46467,216577,48509,-75867,-27358
2022-03-09T01:00:00Z,1693,1734,1669.5,1673.25,496,681.4,496,681.4,470,470,470,470,553.0880000000001,553.728,552.064,552.256,330997,-520216,-189219,263044,-46467,216577,48509,-75867,-27358,NaN,NaN,NaN,NaN,NaN,330997,-520216,-189219,263044,-46467,216577,48509,-75867,-27358
2022-03-10T01:00:00Z,1675.5,1702,1661.5,1685.25,496,684.8,496,684.8,488,488,486.5,486.5,552.32,552.5120000000001,550.848,550.9119999999999,330997,-520216,-189219,263044,-46467,216577,48509,-75867,-27358,NaN,NaN,NaN,NaN,NaN,330997,-520216,-189219,263044,-46467,216577,48509,-75867,-27358
2022-03-11T01:00:00Z,1689.25,1695.75,1665.25,1679.5,496,682,496,682,472,478,472,474,550.9119999999999,551.104,545.28,545.28,330997,-520216,-189219,263044,-46467,216577,48509,-75867,-27358,NaN,NaN,NaN,NaN,NaN,330997,-520216,-189219,263044,-46467,216577,48509,-75867,-27358
2022-03-14T00:00:00Z,1692,1697.75,1667,1673.25,496,677.2,496,677.2,458,458,458,458,545.408,546.688,541.44,541.44,330997,-520216,-189219,263044,-46467,216577,48509,-75867,-27358,NaN,NaN,NaN,NaN,NaN,330997,-520216,-189219,263044,-46467,216577,48509,-75867,-27358
2022-03-15T00:00:00Z,1674,1674,1638,1657,496,640,496,640,457,457,457,457,541.44,543.4879999999999,540.3520000000001,540.8,328524,-522482,-193958,265949,-48350,217599,51470,-75111,-23641,NaN,NaN,NaN,NaN,NaN,328524,-522482,-193958,265949,-48350,217599,51470,-75111,-23641
2022-03-16T00:00:00Z,1661,1681.25,1645.25,1650.25,496,606,496,606,445,445,440.5,440.5,540.864,541.504,537.408,538.688,328524,-522482,-193958,265949,-48350,217599,51470,-75111,-23641,NaN,NaN,NaN,NaN,NaN,328524,-522482,-193958,265949,-48350,217599,51470,-75111,-23641
2022-03-17T00:00:00Z,1649.25,1677.5,1647.25,1668.75,496,613,496,613,440,440,440,440,538.752,540.608,537.856,539.3919999999999,328524,-522482,-193958,265949,-48350,217599,51470,-75111,-23641,NaN,NaN,NaN,NaN,NaN,328524,-522482,-193958,265949,-48350,217599,51470,-75111,-23641
2022-03-18T00:00:00Z,1669.75,1689,1651.5,1666.25,496,612.8,496,612.8,430,430,430,430,539.456,540.16,536.064,536.4480000000001,328524,-522482,-193958,265949,-48350,217599,51470,-75111,-23641,NaN,NaN,NaN,NaN,NaN,328524,-522482,-193958,265949,-48350,217599,51470,-75111,-23641
2022-03-21T00:00:00Z,1673,1710,1666.75,1692.75,496,629,496,629,440,440,440,440,NaN,NaN,NaN,NaN,328524,-522482,-193958,265949,-48350,217599,51470,-75111,-23641,NaN,NaN,NaN,NaN,NaN,328524,-522482,-193958,265949,-48350,217599,51470,-75111,-23641
2022-03-22T00:00:00Z,1692.75,1720.75,1686,1697.25,496,633.4,496,633.4,440,440,440,440,535.552,535.744,528.8960000000001,529.5360000000001,338902,-532548,-193646,265191,-46555,218636,53105,-78095,-24990,NaN,NaN,NaN,NaN,NaN,338902,-532548,-193646,265191,-46555,218636,53105,-78095,-24990
2022-03-23T00:00:00Z,1695.5,1736.5,1691,1720.75,496,642.6,496,642.6,445,445,445,445,529.5999999999999,530.624,527.168,528.192,338902,-532548,-193646,265191,-46555,218636,53105,-78095,-24990,NaN,NaN,NaN,NaN,NaN,338902,-532548,-193646,265191,-46555,218636,53105,-78095,-24990
2022-03-24T00:00:00Z,1722.25,1730,1697.5,1701.25,496,640.6,496,640.6,NaN,NaN,NaN,NaN,528.256,529.024,522.88,522.88,338902,-532548,-193646,265191,-46555,218636,53105,-78095,-24990,NaN,NaN,NaN,NaN,NaN,338902,-532548,-193646,265191,-46555,218636,53105,-78095,-24990
2022-03-25T00:00:00Z,1702,1714.25,1684.75,1709.75,496,645.6,496,645.6,441,441,441,441,522.944,527.9359999999999,522.88,524.16,338902,-532548,-193646,265191,-46555,218636,53105,-78095,-24990,NaN,NaN,NaN,NaN,NaN,338902,-532548,-193646,265191,-46555,218636,53105,-78095,-24990
2022-03-28T00:00:00Z,1703,1710,1661,1661,496,679.6,496,679.6,430,430,430,430,524.16,524.736,512.192,516.4159999999999,338902,-532548,-193646,265191,-46555,218636,53105,-78095,-24990,NaN,NaN,NaN,NaN,NaN,338902,-532548,-193646,265191,-46555,218636,53105,-78095,-24990
2022-03-29T00:00:00Z,1662.5,1673,1622,1643.75,496,678.2,496,678.2,421,421,421,421,516.544,524.288,514.944,520.704,350240,-529004,-178764,253726,-47257,206469,52406,-80111,-27705,NaN,NaN,NaN,NaN,NaN,350240,-529004,-178764,253726,-47257,206469,52406,-80111,-27705
2022-03-30T00:00:00Z,1644,1683.75,1638.75,1665.25,496,678.6,496,678.6,427,427,427,427,520.704,527.424,519.552,524.928,350240,-529004,-178764,253726,-47257,206469,52406,-80111,-27705,NaN,NaN,NaN,NaN,NaN,350240,-529004,-178764,253726,-47257,206469,52406,-80111,-27705
2022-03-31T00:00:00Z,1666.75,1680,1613.5,1617.25,496,676.6,496,676.6,431,431,417,417,525.0559999999999,527.552,522.8159999999999,525.76,350240,-529004,-178764,253726,-47257,206469,52406,-80111,-27705,NaN,NaN,NaN,NaN,NaN,350240,-529004,-178764,253726,-47257,206469,52406,-80111,-27705
2022-04-01T00:00:00Z,1620.75,1628.5,1580.75,1580.75,496,673.6,496,673.6,415,415.6,415,415.6,525.76,525.824,520.384,522.24,350240,-529004,-178764,253726,-47257,206469,52406,-80111,-27705,NaN,NaN,NaN,NaN,NaN,350240,-529004,-178764,253726,-47257,206469,52406,-80111,-27705
2022-04-04T00:00:00Z,1584,1606,1576.75,1602,496,671.2,496,671.2,421,421,421,421,522.432,523.2639999999999,520.64,521.088,350240,-529004,-178764,253726,-47257,206469,52406,-80111,-27705,NaN,NaN,NaN,NaN,NaN,350240,-529004,-178764,253726,-47257,206469,52406,-80111,-27705
2022-04-05T00:00:00Z,1605,1635.25,1604.25,1630,496,669.8,496,669.8,429,429,428.5,428.5,521.088,522.752,517.568,517.696,351388,-522270,-170882,243805,-44881,198924,53363,-81405,-28042,NaN,NaN,NaN,NaN,NaN,351388,-522270,-170882,243805,-44881,198924,53363,-81405,-28042
2022-04-06T00:00:00Z,1630,1643,1615,1618,496,668.4,496,668.4,424,424,424,424,517.696,518.144,515.968,516.9280000000001,351388,-522270,-170882,243805,-44881,198924,53363,-81405,-28042,NaN,NaN,NaN,NaN,NaN,351388,-522270,-170882,243805,-44881,198924,53363,-81405,-28042
2022-04-07T00:00:00Z,1620,1652.75,1614.75,1647.75,496,667.2,496,667.2,432,432,432,432,516.9280000000001,518.208,516.16,516.16,351388,-522270,-170882,243805,-44881,198924,53363,-81405,-28042,NaN,NaN,NaN,NaN,NaN,351388,-522270,-170882,243805,-44881,198924,53363,-81405,-28042
2022-04-08T00:00:00Z,1647.75,1689.75,1645.5,1689,496,666.8,496,666.8,436,436,436,436,516.224,517.376,513.4720000000001,514.816,351388,-522270,-170882,243805,-44881,198924,53363,-81405,-28042,NaN,NaN,NaN,NaN,NaN,351388,-522270,-170882,243805,-44881,198924,53363,-81405,-28042
2022-04-11T00:00:00Z,1691,1697.5,1651.5,1658,650,666.6,650,666.6,432.5,432.5,432.5,432.5,514.816,516.672,508.92800000000005,510.14400000000006,351388,-522270,-170882,243805,-44881,198924,53363,-81405,-28042,NaN,NaN,NaN,NaN,NaN,351388,-522270,-170882,243805,-44881,198924,53363,-81405,-28042
2022-04-12T00:00:00Z,1658.75,1682.75,1657,1672,650,666.4,650,666.4,437.5,437.5,437.5,437.5,510.14400000000006,512.64,508.992,510.336,353160,-523854,-170694,247765,-49470,198295,53388,-80989,-27601,NaN,NaN,NaN,NaN,NaN,353160,-523854,-170694,247765,-49470,198295,53388,-80989,-27601
2022-04-13T00:00:00Z,1672.25,1681.25,1652,1677.75,650,666.2,650,666.2,437.5,437.5,437.5,437.5,510.4,510.52799999999996,506.81600000000003,509.0559999999999,353160,-523854,-170694,247765,-49470,198295,53388,-80989,-27601,NaN,NaN,NaN,NaN,NaN,353160,-523854,-170694,247765,-49470,198295,53388,-80989,-27601
2022-04-14T00:00:00Z,1678.5,1692.5,1670,1681,650,666.2,650,666.2,NaN,NaN,NaN,NaN,509.12,511.552,507.96799999999996,508.15999999999997,353160,-523854,-170694,247765,-49470,198295,53388,-80989,-27601,NaN,NaN,NaN,NaN,NaN,353160,-523854,-170694,247765,-49470,198295,53388,-80989,-27601
2022-04-18T00:00:00Z,1672.5,1700,1669,1694,675.8,675.8,675.8,675.8,447,447,447,447,506.04800000000006,506.88,503.48800000000006,503.48800000000006,353160,-523854,-170694,247765,-49470,198295,53388,-80989,-27601,NaN,NaN,NaN,NaN,NaN,353160,-523854,-170694,247765,-49470,198295,53388,-80989,-27601
2022-04-19T00:00:00Z,1691.75,1705.75,1682,1692,675.4,675.4,675.4,675.4,447,447,447,447,503.552,503.872,496.256,496.256,351286,-526159,-174873,250566,-50468,200098,55231,-80456,-25225,NaN,NaN,NaN,NaN,NaN,351286,-526159,-174873,250566,-50468,200098,55231,-80456,-25225
2022-04-20T00:00:00Z,1693.5,1721.75,1688.25,1716.25,679.6,679.6,679.6,679.6,450,450,450,450,496.256,501.82400000000007,494.656,500.03200000000004,351286,-526159,-174873,250566,-50468,200098,55231,-80456,-25225,NaN,NaN,NaN,NaN,NaN,351286,-526159,-174873,250566,-50468,200098,55231,-80456,-25225
2022-04-21T00:00:00Z,1717,1726.25,1704.75,1720.25,NaN,NaN,NaN,NaN,450,450,450,450,500.16,500.60800000000006,497.344,498.24,351286,-526159,-174873,250566,-50468,200098,55231,-80456,-25225,NaN,NaN,NaN,NaN,NaN,351286,-526159,-174873,250566,-50468,200098,55231,-80456,-25225
2022-04-22T00:00:00Z,1719,1734,1676,1686.75,672.2,672.2,672.2,672.2,451,451,443.5,446.1,498.30400000000003,500.73599999999993,495.80800000000005,497.728,351286,-526159,-174873,250566,-50468,200098,55231,-80456,-25225,NaN,NaN,NaN,NaN,NaN,351286,-526159,-174873,250566,-50468,200098,55231,-80456,-25225
2022-04-25T00:00:00Z,1687,1695.5,1656.5,1672.75,666.8,666.8,666.8,666.8,442,443,439.9,442.5,497.79200000000003,501.76,496.768,499.136,351286,-526159,-174873,250566,-50468,200098,55231,-80456,-25225,NaN,NaN,NaN,NaN,NaN,351286,-526159,-174873,250566,-50468,200098,55231,-80456,-25225
2022-04-26T00:00:00Z,1676.75,1696.75,1661.75,1671,666.2,666.2,666.2,666.2,442.5,443.5,441.5,443,499.2,503.74399999999997,499.2,502.976,331845,-509637,-177792,249273,-45467,203806,51751,-77765,-26014,NaN,NaN,NaN,NaN,NaN,331845,-509637,-177792,249273,-45467,203806,51751,-77765,-26014
2022-04-27T00:00:00Z,1673.25,1698,1665.5,1694.25,674,674,674,674,444,446,443,445,503.04,503.872,497.79200000000003,497.984,331845,-509637,-177792,249273,-45467,203806,51751,-77765,-26014,NaN,NaN,NaN,NaN,NaN,331845,-509637,-177792,249273,-45467,203806,51751,-77765,-26014
2022-04-28T00:00:00Z,1694.25,1700,1681.25,1684.5,673.8,673.8,673.8,673.8,443.6,444.1,442.5,442.5,498.048,498.56,487.744,488.96,331845,-509637,-177792,249273,-45467,203806,51751,-77765,-26014,NaN,NaN,NaN,NaN,NaN,331845,-509637,-177792,249273,-45467,203806,51751,-77765,-26014
2022-04-29T00:00:00Z,1686,1704.75,1679.25,1685,673.8,673.8,673.8,673.8,445,445.2,437.2,437.8,NaN,NaN,NaN,NaN,331845,-509637,-177792,249273,-45467,203806,51751,-77765,-26014,NaN,NaN,NaN,NaN,NaN,331845,-509637,-177792,249273,-45467,203806,51751,-77765,-26014
2022-05-02T00:00:00Z,1684.5,1688.75,1635,1646.5,663.8,663.8,663.8,663.8,433,433.8,423.5,427.5,492.672,493.696,490.56,491.392,331845,-509637,-177792,249273,-45467,203806,51751,-77765,-26014,NaN,NaN,NaN,NaN,NaN,331845,-509637,-177792,249273,-45467,203806,51751,-77765,-26014
2022-05-03T00:00:00Z,1649.5,1662.75,1629,1631,657.2,657.2,657.2,657.2,430,430,424,424,NaN,NaN,NaN,NaN,325746,-491099,-165353,239355,-48953,190402,51469,-76518,-25049,NaN,NaN,NaN,NaN,NaN,325746,-491099,-165353,239355,-48953,190402,51469,-76518,-25049
2022-05-04T00:00:00Z,1633.5,1644.5,1622,1640.5,659.4,659.4,659.4,659.4,422.5,427,422,426.5,NaN,NaN,NaN,NaN,325746,-491099,-165353,239355,-48953,190402,51469,-76518,-25049,NaN,NaN,NaN,NaN,NaN,325746,-491099,-165353,239355,-48953,190402,51469,-76518,-25049
2022-05-05T00:00:00Z,1643,1667,1640,1646.25,661,661,661,661,430,430,428,429.2,NaN,NaN,NaN,NaN,325746,-491099,-165353,239355,-48953,190402,51469,-76518,-25049,NaN,NaN,NaN,NaN,NaN,325746,-491099,-165353,239355,-48953,190402,51469,-76518,-25049
2022-05-06T00:00:00Z,1649.5,1650,1618,1624.75,650.6,650.6,650.6,650.6,425,428,424,427.5,491.392,491.968,489.344,490.048,325746,-491099,-165353,239355,-48953,190402,51469,-76518,-25049,NaN,NaN,NaN,NaN,NaN,325746,-491099,-165353,239355,-48953,190402,51469,-76518,-25049
2022-05-09T00:00:00Z,1623.75,1626,1578,1587,640.4,640.4,640.4,640.4,424,424,418,418.2,490.36800000000005,491.712,487.36,490.752,325746,-491099,-165353,239355,-48953,190402,51469,-76518,-25049,NaN,NaN,NaN,NaN,NaN,325746,-491099,-165353,239355,-48953,190402,51469,-76518,-25049
2022-05-10T00:00:00Z,1589,1605,1580.5,1593.75,642.8,642.8,642.8,642.8,420,425,420,424,490.816,492.99199999999996,490.176,490.56,334792,-482490,-147698,225260,-50652,174608,49376,-76286,-26910,NaN,NaN,NaN,NaN,NaN,334792,-482490,-147698,225260,-50652,174608,49376,-76286,-26910
2022-05-11T00:00:00Z,1593.5,1615,1587.5,1606,650.4,650.4,650.4,650.4,427,428,425.5,425.5,490.56,494.272,489.344,492.35200000000003,334792,-482490,-147698,225260,-50652,174608,49376,-76286,-26910,NaN,NaN,NaN,NaN,NaN,334792,-482490,-147698,225260,-50652,174608,49376,-76286,-26910
2022-05-12T00:00:00Z,1607.5,1627.25,1590.25,1614,653.4,653.4,653.4,653.4,425,427.9,423,426,492.288,501.82400000000007,492.15999999999997,498.176,334792,-482490,-147698,225260,-50652,174608,49376,-76286,-26910,NaN,NaN,NaN,NaN,NaN,334792,-482490,-147698,225260,-50652,174608,49376,-76286,-26910
2022-05-13T00:00:00Z,1614.75,1651.5,1614,1646.25,656.4,656.4,656.4,656.4,430,430.5,429,429,498.30400000000003,498.56,494.464,494.91200000000003,334792,-482490,-147698,225260,-50652,174608,49376,-76286,-26910,NaN,NaN,NaN,NaN,NaN,334792,-482490,-147698,225260,-50652,174608,49376,-76286,-26910
2022-05-16T00:00:00Z,1657.5,1668,1650.25,1656,659.6,659.6,659.6,659.6,435,435,430,430,494.91200000000003,497.152,493.824,495.488,334792,-482490,-147698,225260,-50652,174608,49376,-76286,-26910,NaN,NaN,NaN,NaN,NaN,334792,-482490,-147698,225260,-50652,174608,49376,-76286,-26910
2022-05-17T00:00:00Z,1655,1684.25,1645.25,1678.5,665.4,665.4,665.4,665.4,434,434.5,433,433.5,495.424,496.70399999999995,493.184,494.528,338718,-495655,-156937,231911,-48264,183647,49750,-76460,-26710,NaN,NaN,NaN,NaN,NaN,338718,-495655,-156937,231911,-48264,183647,49750,-76460,-26710
